user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,graph_component_size,attrs_reused_count,signup_hour,signup_hour,is_odd_hour,area_freq,device_os_freq,is_repeat_user
u_2226,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,0,0,1,0.07077354622936671,0.20347394540942929,0
u_2280,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,1,0,2,2,1,0.07390225482792102,0.20347394540942929,0
u_131,0,0,0,0,0,0,0,0,0.833,0,0,1,0,0,1,0,3,3,1,0.07055777322256986,0.20163987485165605,0
u_1732,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,1,1,4,4,1,0.07077354622936671,0.1958140036681411,0
u_1756,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,1,1,5,5,1,0.07044988671917143,0.2013162153414608,0
u_351,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,5,5,1,0.07077354622936671,0.2013162153414608,0
u_2333,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,6,6,0,0.07077354622936671,0.1958140036681411,0
u_8223,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,1,0,6,6,0,0.07541266587549897,0.20163987485165605,1
u_4879,0,0,0,0,0,0,0,0,0.72,0,1,1,0,0,1,0,6,6,0,0.07044988671917143,0.19775596072931276,0
u_6104,0,0,0,0,0,0,0,0,0.952,0,0,0,0,0,1,1,6,6,0,0.0733628223109289,0.1958140036681411,0
u_8224,0,0,1,0,0,0,0,1,0.706,0,1,1,0,0,3,1,7,7,0,0.07044988671917143,0.19775596072931276,1
u_8226,1,1,2,0,0,1,0,2,1.0,1,0,0,0,0,5,3,8,8,0,0.07044988671917143,0.20163987485165605,1
u_2404,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,1,0,8,8,0,0.07541266587549897,0.1958140036681411,0
u_1623,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,1,0,8,8,0,0.06667385910022657,0.2013162153414608,0
u_8225,2,2,3,0,0,2,0,3,1.0,0,0,0,0,0,6,3,8,8,0,0.07044988671917143,0.20163987485165605,1
u_2774,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,1,0,9,9,0,0.07044988671917143,0.20347394540942929,0
u_1420,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,1,0,9,9,0,0.06861581616139821,0.2013162153414608,0
u_2015,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,1,0,11,11,0,0.07055777322256986,0.19775596072931276,0
u_4026,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,1,0,13,13,0,0.06667385910022657,0.2013162153414608,0
u_2726,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,13,13,0,0.07390225482792102,0.2013162153414608,0
u_4617,0,0,0,0,0,0,0,0,0.957,0,1,0,0,0,1,1,14,14,0,0.07390225482792102,0.19775596072931276,0
u_6244,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,1,0,15,15,0,0.07541266587549897,0.20163987485165605,0
u_2153,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,1,0,15,15,0,0.0733628223109289,0.20347394540942929,0
u_3066,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,1,0,17,17,0,0.07541266587549897,0.1958140036681411,0
u_6265,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,1,0,19,19,0,0.07541266587549897,0.20163987485165605,0
u_2124,0,0,0,0,0,0,0,0,0.815,0,0,0,0,0,1,0,19,19,0,0.07411802783471788,0.20347394540942929,0
u_4156,0,0,0,0,0,0,0,0,0.824,0,1,1,0,0,1,0,19,19,0,0.06667385910022657,0.2013162153414608,0
u_6169,0,0,0,0,0,0,0,0,0.957,0,1,0,0,0,1,1,20,20,0,0.07077354622936671,0.20163987485165605,0
u_5189,0,0,0,0,0,0,0,0,0.833,0,1,1,0,0,1,0,20,20,0,0.0724997302837415,0.19775596072931276,0
u_4426,0,0,0,0,0,0,0,0,0.933,0,0,0,0,0,1,1,20,20,0,0.07541266587549897,0.1958140036681411,0
u_4955,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,1,0,20,20,0,0.07541266587549897,0.19775596072931276,0
u_3753,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,22,22,0,0.07541266587549897,0.2013162153414608,0
u_469,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,1,0,23,23,0,0.06494767504585176,0.2013162153414608,0
u_3622,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,23,23,0,0.07055777322256986,0.20163987485165605,0
u_1367,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,0,0,1,0.06494767504585176,0.2013162153414608,0
u_5818,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,0,0,1,0.07055777322256986,0.20163987485165605,0
u_4217,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,1,0,1,1,1,0.06667385910022657,0.1958140036681411,0
u_3530,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,1,1,1,0.07077354622936671,0.20347394540942929,0
u_5594,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,2,2,1,0.06667385910022657,0.1958140036681411,0
u_5691,0,0,0,0,0,0,0,0,0.741,0,1,0,0,0,1,0,2,2,1,0.07077354622936671,0.1958140036681411,0
u_2947,0,0,0,0,0,0,0,0,0.727,0,0,1,0,1,1,0,5,5,1,0.07390225482792102,0.20347394540942929,0
u_2906,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,5,5,1,0.06991045420217931,0.20347394540942929,0
u_28,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,6,6,0,0.07541266587549897,0.20347394540942929,0
u_3718,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,1,0,6,6,0,0.07541266587549897,0.2013162153414608,0
u_5310,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,1,0,7,7,0,0.07390225482792102,0.2013162153414608,0
u_6807,0,0,0,0,0,0,0,0,0.8,0,0,1,1,0,1,0,7,7,0,0.0733628223109289,0.20163987485165605,1
u_1539,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,1,0,7,7,0,0.0724997302837415,0.20347394540942929,0
u_4719,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,7,7,0,0.06991045420217931,0.1958140036681411,0
u_6808,1,0,1,1,0,1,1,1,0.783,1,0,0,0,0,3,3,8,8,0,0.06861581616139821,0.20163987485165605,1
u_1348,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,1,0,9,9,0,0.07541266587549897,0.19775596072931276,0
u_5155,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,9,9,0,0.0733628223109289,0.2013162153414608,0
u_4541,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,1,0,9,9,0,0.06861581616139821,0.19775596072931276,0
u_4839,0,0,0,0,0,0,0,0,0.714,0,0,0,0,1,1,0,11,11,0,0.06861581616139821,0.19775596072931276,0
u_1597,0,0,0,0,0,0,0,0,0.889,0,1,1,0,0,1,1,11,11,0,0.07541266587549897,0.20163987485165605,0
u_4585,0,0,0,0,0,0,0,0,0.833,0,1,0,0,0,1,0,12,12,0,0.06861581616139821,0.20347394540942929,0
u_5511,0,0,0,0,0,0,0,0,0.846,0,1,0,0,0,1,0,12,12,0,0.06667385910022657,0.19775596072931276,0
u_3129,0,0,0,0,0,0,0,0,0.815,0,1,0,0,0,1,0,13,13,0,0.07541266587549897,0.1958140036681411,0
u_979,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,13,13,0,0.07044988671917143,0.20347394540942929,0
u_2444,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,1,0,15,15,0,0.07541266587549897,0.20347394540942929,0
u_896,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,16,16,0,0.06667385910022657,0.1958140036681411,0
u_1223,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,1,0,16,16,0,0.07541266587549897,0.19775596072931276,0
u_5269,0,0,0,0,0,0,0,0,0.857,0,0,0,0,0,1,1,17,17,0,0.0733628223109289,0.20163987485165605,0
u_5437,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,1,0,17,17,0,0.06861581616139821,0.19775596072931276,0
u_3923,0,0,0,0,0,0,0,0,0.741,0,0,0,0,0,1,0,17,17,0,0.06861581616139821,0.19775596072931276,0
u_9249,0,0,0,0,0,0,0,0,0.727,0,1,1,1,1,1,0,17,17,0,0.07077354622936671,0.2013162153414608,1
u_9250,1,0,1,1,1,1,1,1,0.727,1,0,1,0,0,3,3,17,17,0,0.07390225482792102,0.2013162153414608,1
u_9251,2,0,2,2,0,2,2,2,0.7,1,0,1,1,0,3,3,19,19,0,0.07390225482792102,0.2013162153414608,1
u_5542,0,0,0,0,0,0,0,0,0.842,0,1,1,0,0,1,0,22,22,0,0.0733628223109289,0.19775596072931276,0
u_4727,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0.07390225482792102,0.19775596072931276,0
u_2343,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,1,1,1,0.06861581616139821,0.1958140036681411,0
u_6482,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1,0,2,2,1,0.06667385910022657,0.19775596072931276,0
u_4323,0,0,0,0,0,0,0,0,0.889,0,0,0,0,0,1,1,2,2,1,0.06494767504585176,0.20347394540942929,0
u_5283,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,3,3,1,0.07411802783471788,0.20163987485165605,0
u_6154,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,4,4,1,0.0724997302837415,0.20163987485165605,0
u_8330,0,0,0,0,0,0,0,0,0.818,1,0,1,1,1,1,0,4,4,1,0.07541266587549897,0.20163987485165605,1
u_8331,0,0,1,0,0,0,0,1,0.857,0,1,1,1,1,3,2,4,4,1,0.07077354622936671,0.1958140036681411,1
u_6432,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,4,4,1,0.06861581616139821,0.1958140036681411,0
u_6011,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,5,5,1,0.06667385910022657,0.20347394540942929,0
u_8332,1,0,2,0,0,1,0,2,1.0,1,0,1,1,1,5,3,6,6,0,0.07541266587549897,0.1958140036681411,1
u_920,0,0,0,0,0,0,0,0,0.933,0,1,0,0,0,1,1,6,6,0,0.06667385910022657,0.2013162153414608,0
u_3021,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,7,7,0,0.0724997302837415,0.1958140036681411,0
u_8333,2,1,3,1,0,2,1,3,0.957,0,1,1,1,1,6,4,7,7,0,0.07541266587549897,0.1958140036681411,1
u_513,0,0,0,0,0,0,0,0,0.741,0,1,0,0,0,1,0,7,7,0,0.06494767504585176,0.20347394540942929,0
u_1852,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,7,7,0,0.07077354622936671,0.2013162153414608,0
u_4872,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,1,0,8,8,0,0.06667385910022657,0.20163987485165605,0
u_519,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,1,0,8,8,0,0.06991045420217931,0.20163987485165605,0
u_5690,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,1,1,9,9,0,0.0724997302837415,0.20163987485165605,0
u_7065,0,0,0,0,0,0,0,0,0.833,0,1,1,1,1,1,0,9,9,0,0.07390225482792102,0.20163987485165605,1
u_7546,0,0,0,0,0,0,0,0,0.857,0,0,1,1,1,1,1,9,9,0,0.06494767504585176,0.19775596072931276,1
u_8455,0,0,0,0,0,0,0,0,0.875,1,0,1,0,0,1,1,10,10,0,0.07411802783471788,0.1958140036681411,1
u_7548,0,0,1,0,0,0,0,1,0.8,0,0,0,0,1,3,1,10,10,0,0.06494767504585176,0.19775596072931276,1
u_7547,1,1,2,0,0,1,0,2,0.941,0,1,1,1,0,5,3,10,10,0,0.06494767504585176,0.20163987485165605,1
u_7067,0,0,1,0,0,0,0,1,0.7,0,1,1,1,0,3,1,10,10,0,0.07390225482792102,0.20163987485165605,1
u_4546,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,10,10,0,0.0724997302837415,0.2013162153414608,0
u_8456,1,0,1,0,0,1,0,1,0.818,1,0,1,0,0,3,2,10,10,0,0.07411802783471788,0.1958140036681411,1
u_5623,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,1,0,10,10,0,0.06991045420217931,0.2013162153414608,0
u_3457,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,1,0,11,11,0,0.07411802783471788,0.2013162153414608,0
u_3474,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,1,0,11,11,0,0.07411802783471788,0.20347394540942929,0
u_7066,0,1,2,0,0,0,0,2,0.833,1,0,1,1,0,5,1,11,11,0,0.07390225482792102,0.20163987485165605,1
u_2623,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,1,0,11,11,0,0.07077354622936671,0.20347394540942929,0
u_1575,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,1,0,11,11,0,0.07077354622936671,0.20163987485165605,0
u_6795,0,0,0,0,0,0,0,0,0.857,1,0,0,0,0,1,1,11,11,0,0.07541266587549897,0.20347394540942929,1
u_956,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1,0,11,11,0,0.07411802783471788,0.2013162153414608,0
u_3112,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,11,11,0,0.0733628223109289,0.20163987485165605,0
u_6796,0,0,1,0,0,0,0,1,0.857,1,0,1,1,0,3,2,12,12,0,0.07541266587549897,0.20347394540942929,1
u_7549,2,0,3,1,0,2,1,3,1.0,0,1,1,1,1,6,4,12,12,0,0.06494767504585176,0.19775596072931276,1
u_7992,0,0,0,0,0,0,0,0,0.952,0,1,1,0,0,1,1,12,12,0,0.07541266587549897,0.2013162153414608,1
u_7993,1,0,1,0,0,1,0,1,0.952,1,0,1,1,0,3,3,13,13,0,0.07541266587549897,0.2013162153414608,1
u_9214,0,0,0,0,0,0,0,0,0.706,0,0,1,0,0,1,0,13,13,0,0.07390225482792102,0.19775596072931276,1
u_5402,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1,1,13,13,0,0.07390225482792102,0.1958140036681411,0
u_9215,1,0,1,0,0,1,0,1,1.0,0,1,0,0,0,3,3,13,13,0,0.07390225482792102,0.19775596072931276,1
u_2250,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,13,13,0,0.06991045420217931,0.1958140036681411,0
u_7995,0,0,2,0,0,0,0,2,0.923,0,1,0,0,0,4,2,13,13,0,0.07541266587549897,0.2013162153414608,1
u_2493,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,1,0,13,13,0,0.07390225482792102,0.19775596072931276,0
u_9216,2,0,2,1,0,2,1,2,1.0,1,0,0,0,1,4,4,14,14,0,0.07390225482792102,0.19775596072931276,1
u_9217,3,1,3,0,0,3,0,3,1.0,0,1,0,0,1,4,3,14,14,0,0.07390225482792102,0.19775596072931276,1
u_5244,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,1,0,15,15,0,0.06667385910022657,0.19775596072931276,0
u_7994,2,0,3,1,0,2,1,3,1.0,0,1,1,1,0,6,4,15,15,0,0.07541266587549897,0.2013162153414608,1
u_3201,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,1,0,16,16,0,0.06991045420217931,0.19775596072931276,0
u_1156,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,16,16,0,0.0733628223109289,0.20163987485165605,0
u_9218,4,2,4,2,0,4,2,4,1.0,1,0,1,1,0,5,4,16,16,0,0.07390225482792102,0.19775596072931276,1
u_5883,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,1,0,17,17,0,0.07411802783471788,0.2013162153414608,0
u_1754,0,0,0,0,0,0,0,0,0.857,0,0,0,0,0,1,1,17,17,0,0.07055777322256986,0.20163987485165605,0
u_7996,3,1,4,2,0,3,2,4,1.0,0,1,1,1,1,6,4,17,17,0,0.07541266587549897,0.2013162153414608,1
u_577,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,1,0,18,18,0,0.06494767504585176,0.19775596072931276,0
u_1003,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0,1,0,18,18,0,0.07541266587549897,0.19775596072931276,0
u_3301,0,0,0,0,0,0,0,0,0.842,0,1,0,0,0,1,0,19,19,0,0.07390225482792102,0.19775596072931276,0
u_8997,0,0,0,0,0,0,0,0,0.7,1,0,1,1,0,1,0,19,19,0,0.0733628223109289,0.1958140036681411,1
u_8998,0,0,1,0,0,0,0,1,0.706,1,0,1,1,1,3,1,21,21,0,0.0733628223109289,0.1958140036681411,1
u_3425,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,1,0,21,21,0,0.07411802783471788,0.20163987485165605,0
u_5320,0,0,0,0,0,0,0,0,0.741,0,1,0,0,0,1,0,21,21,0,0.07055777322256986,0.1958140036681411,0
u_2025,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,1,0,23,23,0,0.07541266587549897,0.19775596072931276,0
u_3443,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,23,23,0,0.07411802783471788,0.20163987485165605,0
u_5230,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,0,0,1,0.06861581616139821,0.19775596072931276,0
u_1107,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,1,0,0,0,1,0.07411802783471788,0.2013162153414608,0
u_7372,0,0,0,0,0,0,0,0,0.778,1,0,1,1,0,1,0,0,0,1,0.0733628223109289,0.19775596072931276,1
u_6044,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,1,0,1,1,1,0.07411802783471788,0.1958140036681411,0
u_7246,0,0,0,0,0,0,0,0,0.952,1,0,1,1,0,1,1,1,1,1,0.06667385910022657,0.20347394540942929,1
u_7373,1,0,1,0,0,1,0,1,0.947,0,1,1,1,0,3,3,1,1,1,0.06667385910022657,0.19775596072931276,1
u_3741,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,1,0,1,1,1,0.06861581616139821,0.20163987485165605,0
u_6129,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,1,0,2,2,1,0.07541266587549897,0.2013162153414608,0
u_7248,1,0,1,1,0,1,1,1,1.0,0,1,0,0,0,3,4,2,2,1,0.06667385910022657,0.20347394540942929,1
u_7249,0,0,2,0,0,0,0,2,1.0,0,1,1,1,0,3,2,2,2,1,0.06667385910022657,0.20347394540942929,1
u_7247,2,0,3,2,0,2,2,3,1.0,0,1,1,1,0,5,4,3,3,1,0.06667385910022657,0.20347394540942929,1
u_2138,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1,0,3,3,1,0.07541266587549897,0.20347394540942929,0
u_1864,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,4,4,1,0.07044988671917143,0.1958140036681411,0
u_4385,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1,1,4,4,1,0.06667385910022657,0.19775596072931276,0
u_3872,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,4,4,1,0.0733628223109289,0.20163987485165605,0
u_1692,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,4,4,1,0.07044988671917143,0.20347394540942929,0
u_7250,3,0,4,0,0,3,0,4,1.0,0,1,1,1,1,5,3,5,5,1,0.06667385910022657,0.20347394540942929,1
u_3956,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,1,5,5,1,0.07541266587549897,0.1958140036681411,0
u_1128,0,0,0,0,0,0,0,0,0.833,0,1,0,0,0,1,0,5,5,1,0.07541266587549897,0.19775596072931276,0
u_467,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,1,1,6,6,0,0.06991045420217931,0.1958140036681411,0
u_8613,0,0,0,0,0,0,0,0,0.8,1,0,0,0,0,1,0,8,8,0,0.07055777322256986,0.20163987485165605,1
u_4384,0,0,0,0,0,0,0,0,0.714,0,1,1,0,0,1,0,9,9,0,0.07541266587549897,0.1958140036681411,0
u_8614,0,1,1,0,0,0,0,1,1.0,1,0,1,1,1,3,2,9,9,0,0.07055777322256986,0.20163987485165605,1
u_4633,0,0,0,0,0,0,0,0,0.737,0,1,1,0,0,1,0,10,10,0,0.0724997302837415,0.1958140036681411,0
u_6425,0,0,0,0,0,0,0,0,0.778,0,0,1,0,1,1,0,10,10,0,0.07044988671917143,0.20163987485165605,0
u_7954,0,0,0,0,0,0,0,0,0.857,1,0,0,0,0,1,1,10,10,0,0.07541266587549897,0.20347394540942929,1
u_4904,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,10,10,0,0.07044988671917143,0.2013162153414608,0
u_3380,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,1,0,11,11,0,0.07541266587549897,0.19775596072931276,0
u_7955,1,0,1,0,0,1,0,1,0.696,1,0,1,1,0,3,2,12,12,0,0.06861581616139821,0.20347394540942929,1
u_7956,2,0,2,0,0,2,0,2,0.696,1,0,1,0,0,4,2,12,12,0,0.07541266587549897,0.20347394540942929,1
u_3780,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,1,0,13,13,0,0.0724997302837415,0.19775596072931276,0
u_7957,3,0,3,0,0,3,0,3,0.667,0,1,0,0,0,5,2,13,13,0,0.0733628223109289,0.20347394540942929,1
u_3949,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,14,14,0,0.0733628223109289,0.20347394540942929,0
u_1064,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,1,0,14,14,0,0.06861581616139821,0.2013162153414608,0
u_1542,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,15,15,0,0.0733628223109289,0.2013162153414608,0
u_6484,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,15,15,0,0.06667385910022657,0.2013162153414608,0
u_5586,0,0,0,0,0,0,0,0,0.786,0,1,1,0,0,1,0,15,15,0,0.07044988671917143,0.1958140036681411,0
u_1701,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,16,16,0,0.07541266587549897,0.20163987485165605,0
u_1391,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,16,16,0,0.06494767504585176,0.2013162153414608,0
u_1709,0,0,0,0,0,0,0,0,0.706,0,0,0,0,0,1,0,16,16,0,0.06667385910022657,0.2013162153414608,0
u_4926,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,16,16,0,0.06667385910022657,0.20347394540942929,0
u_6702,0,0,0,0,0,0,0,0,0.762,1,0,1,0,1,1,0,18,18,0,0.07077354622936671,0.19775596072931276,1
u_2915,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,18,18,0,0.07390225482792102,0.20163987485165605,0
u_2184,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,1,0,18,18,0,0.06494767504585176,0.1958140036681411,0
u_6703,1,0,1,0,0,1,0,1,0.96,0,1,1,0,0,3,3,18,18,0,0.07077354622936671,0.19775596072931276,1
u_2919,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,1,19,19,0,0.07541266587549897,0.19775596072931276,0
u_4916,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,19,19,0,0.06494767504585176,0.20347394540942929,0
u_3081,0,0,0,0,0,0,0,0,0.706,0,1,0,0,1,1,0,20,20,0,0.06494767504585176,0.1958140036681411,0
u_2875,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,1,0,20,20,0,0.07044988671917143,0.2013162153414608,0
u_2270,0,0,0,0,0,0,0,0,0.8,0,1,0,0,1,1,0,21,21,0,0.06667385910022657,0.20347394540942929,0
u_522,0,0,0,0,0,0,0,0,0.706,0,0,1,0,0,1,0,21,21,0,0.0724997302837415,0.1958140036681411,0
u_108,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,1,0,21,21,0,0.07055777322256986,0.1958140036681411,0
u_6393,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,1,0,21,21,0,0.0724997302837415,0.1958140036681411,0
u_3140,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,1,0,22,22,0,0.0724997302837415,0.1958140036681411,0
u_2775,0,0,0,0,0,0,0,0,0.818,0,0,1,0,0,1,0,23,23,0,0.07055777322256986,0.19775596072931276,0
u_2440,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,1,0,23,23,0,0.07390225482792102,0.1958140036681411,0
u_3521,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,23,23,0,0.0733628223109289,0.20347394540942929,0
u_2316,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,1,0,1,1,1,0.07411802783471788,0.2013162153414608,0
u_6392,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,1,1,1,0.07541266587549897,0.20347394540942929,0
u_240,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,1,0,3,3,1,0.06494767504585176,0.20347394540942929,0
u_2431,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,1,0,4,4,1,0.07541266587549897,0.19775596072931276,0
u_8636,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,1,0,4,4,1,0.06861581616139821,0.1958140036681411,1
u_1714,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,1,0,4,4,1,0.07541266587549897,0.20347394540942929,0
u_8637,0,0,1,1,1,0,1,1,0.875,1,0,1,1,0,3,3,4,4,1,0.06861581616139821,0.2013162153414608,1
u_6292,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,1,0,5,5,1,0.07077354622936671,0.1958140036681411,0
u_1794,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,1,0,6,6,0,0.06991045420217931,0.20347394540942929,0
u_5401,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,1,0,6,6,0,0.06494767504585176,0.1958140036681411,0
u_1561,0,0,0,0,0,0,0,0,0.957,0,1,0,0,0,1,1,6,6,0,0.07077354622936671,0.20163987485165605,0
u_8638,1,0,2,2,0,1,2,2,1.0,0,1,0,0,1,4,4,7,7,0,0.06861581616139821,0.1958140036681411,1
u_827,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,7,7,0,0.06861581616139821,0.20163987485165605,0
u_5157,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1,0,7,7,0,0.06991045420217931,0.19775596072931276,0
u_4960,0,0,0,0,0,0,0,0,0.696,0,1,1,0,0,1,0,7,7,0,0.0733628223109289,0.2013162153414608,0
u_1048,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,1,0,7,7,0,0.0733628223109289,0.1958140036681411,0
u_7106,0,0,0,0,0,0,0,0,0.72,1,0,0,0,0,1,0,8,8,0,0.0733628223109289,0.2013162153414608,1
u_7107,1,0,1,0,0,1,0,1,0.875,1,0,1,1,0,3,3,9,9,0,0.0733628223109289,0.2013162153414608,1
u_5956,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,1,0,10,10,0,0.07055777322256986,0.20163987485165605,0
u_1947,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,1,0,11,11,0,0.0724997302837415,0.1958140036681411,0
u_404,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,1,0,13,13,0,0.07541266587549897,0.2013162153414608,0
u_288,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,1,0,13,13,0,0.07541266587549897,0.2013162153414608,0
