user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,payment_ip_country_mismatch.1,graph_component_size,attrs_reused_count,signup_hour,signup_hour.1,is_odd_hour,area_freq,device_os_freq,is_repeat_user,risk_score,verdict
u_4470,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,14,14,0,0.0739581083999136,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_8168,1,0,1,0,0,1,0,1,0.857,1,0,1,0,0,0,3,3,15,15,0,0.0674800259123299,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_979,0,0,0,0,0,0,0,0,0.842,0,1,0,0,0,0,1,0,15,15,0,0.0739581083999136,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_6925,2,2,2,0,0,2,0,2,0.762,0,0,1,0,0,0,4,2,15,15,0,0.0723385877780177,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_6926,3,3,3,1,0,3,1,3,0.762,0,1,1,1,0,0,5,3,15,15,0,0.0723385877780177,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_8169,0,0,2,1,1,0,1,2,1.0,0,0,1,1,0,0,4,3,15,15,0,0.0681278341610883,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_5483,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,17,17,0,0.0681278341610883,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_271,0,0,0,0,0,0,0,0,0.941,0,1,0,0,0,0,1,1,17,17,0,0.0750377888145109,0.1976894839127618,0,5.4623237488885845,NEW / GENUINE
u_2492,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,18,18,0,0.0730943640682358,0.1976894839127618,0,5.425912307898583,NEW / GENUINE
u_3687,0,0,0,0,0,0,0,0,0.696,0,1,1,0,0,0,1,0,18,18,0,0.0723385877780177,0.2020082055711509,0,4.180598721518279,NEW / GENUINE
u_6469,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,0,1,0,18,18,0,0.0674800259123299,0.201576333405312,0,2.866730108379593,NEW / GENUINE
u_3377,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,20,20,0,0.0684517382854675,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_5382,0,0,0,0,0,0,0,0,0.952,0,1,0,0,0,0,1,1,22,22,0,0.0712589073634204,0.1994169725761174,0,5.258291029210587,NEW / GENUINE
u_3304,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,22,22,0,0.0712589073634204,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_3077,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,1,23,23,0,0.0750377888145109,0.2020082055711509,0,3.383497272242917,NEW / GENUINE
u_2275,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,0,0,1,0.0681278341610883,0.1994169725761174,0,3.980420349165993,NEW / GENUINE
u_5701,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,0,0,1,0.0736342042755344,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_4070,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,1,1,1,0.0674800259123299,0.1976894839127618,0,6.608888310156417,SUSPICIOUS
u_6693,0,0,0,0,0,0,0,0,0.857,1,0,1,1,0,0,1,1,1,1,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_730,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,0,1,0,1,1,1,0.0730943640682358,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_6696,0,0,1,1,0,0,1,1,0.783,0,1,1,1,0,0,3,2,2,2,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6694,0,0,2,2,1,0,2,2,0.815,1,0,0,0,0,0,4,2,2,2,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6269,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,2,2,1,0.0750377888145109,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_6697,1,1,3,3,0,1,3,3,0.963,1,0,1,1,0,0,5,4,3,3,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6695,0,0,4,4,1,0,4,4,1.0,0,1,1,1,0,0,5,3,3,3,1,0.071798747570719,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7245,0,0,0,0,0,0,0,0,0.818,1,0,0,0,0,0,1,0,3,3,1,0.0709350032390412,0.201576333405312,1,96.61614490907668,REPEAT / LIKELY ABUSE
u_4523,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,3,3,1,0.0723385877780177,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_7246,0,0,1,1,0,0,1,1,0.818,0,0,1,1,0,0,3,2,4,4,1,0.0709350032390412,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7248,1,1,2,2,1,1,2,2,0.818,0,1,1,1,0,0,4,3,4,4,1,0.0709350032390412,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_3076,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,4,4,1,0.0643489527099978,0.201576333405312,0,2.956680676522446,NEW / GENUINE
u_2613,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,5,5,1,0.0739581083999136,0.201576333405312,0,0.7876923076923077,NEW / GENUINE
u_7247,2,2,3,3,0,2,3,3,0.818,1,0,1,1,0,0,4,3,5,5,1,0.0709350032390412,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_4869,0,0,0,0,0,0,0,0,0.769,0,0,0,0,0,0,1,0,5,5,1,0.0739581083999136,0.1993090045346577,0,1.507755749405234,NEW / GENUINE
u_2252,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,1,0,6,6,0,0.0712589073634204,0.1993090045346577,0,1.661601903251388,NEW / GENUINE
u_5929,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,6,6,0,0.0712589073634204,0.1994169725761174,0,1.661601903251388,NEW / GENUINE
u_1888,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,1,0,6,6,0,0.0684517382854675,0.201576333405312,0,3.2831628240823822,NEW / GENUINE
u_1679,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,6,6,0,0.0730943640682358,0.1993090045346577,0,3.7639320548516126,NEW / GENUINE
u_9044,0,0,0,0,0,0,0,0,0.842,1,0,1,0,1,1,1,0,8,8,0,0.071798747570719,0.2020082055711509,1,96.87253310101269,REPEAT / LIKELY ABUSE
u_9045,1,0,1,0,0,1,0,1,1.0,0,1,1,1,0,0,3,3,8,8,0,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_57,0,0,0,0,0,0,0,0,0.706,0,1,1,0,0,0,1,0,10,10,0,0.0739581083999136,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_3438,0,0,0,0,0,0,0,0,0.786,0,1,0,0,0,0,1,0,11,11,0,0.0739581083999136,0.1976894839127618,0,3.942503483423041,NEW / GENUINE
u_5302,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,11,11,0,0.0750377888145109,0.2020082055711509,0,3.2831628240823822,NEW / GENUINE
u_1208,0,0,0,0,0,0,0,0,0.88,0,1,0,0,0,0,1,1,13,13,0,0.0739581083999136,0.1976894839127618,0,6.008291029210587,SUSPICIOUS
u_2904,0,0,0,0,0,0,0,0,0.75,0,0,1,0,1,1,1,0,14,14,0,0.0681278341610883,0.201576333405312,0,3.349535829508006,NEW / GENUINE
u_4165,0,0,0,0,0,0,0,0,0.833,0,1,1,0,0,0,1,0,14,14,0,0.0643489527099978,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_5990,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,14,14,0,0.0723385877780177,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_3401,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,14,14,0,0.0755776290218095,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_7380,0,0,0,0,0,0,0,0,0.833,0,1,0,0,1,1,1,0,15,15,0,0.0736342042755344,0.2020082055711509,1,0.8923711340206187,NEW / GENUINE
u_7382,1,0,1,1,0,1,1,1,0.667,0,1,1,1,0,0,3,3,16,16,0,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_7381,2,1,2,0,0,2,0,2,0.667,0,0,1,1,0,0,3,2,16,16,0,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_1044,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,17,17,0,0.0730943640682358,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_6227,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,18,18,0,0.0739581083999136,0.1976894839127618,0,3.845035733781378,NEW / GENUINE
u_1710,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,19,19,0,0.0674800259123299,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_7383,3,0,3,2,0,3,2,3,1.0,1,0,0,0,0,0,4,4,20,20,0,0.0712589073634204,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_2092,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,20,20,0,0.071798747570719,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_5178,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,20,20,0,0.0684517382854675,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_4669,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,21,21,0,0.0755776290218095,0.2020082055711509,0,3.6147856570514234,NEW / GENUINE
u_4178,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,21,21,0,0.0736342042755344,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_7265,0,0,0,0,0,0,0,0,0.737,0,1,1,1,0,0,1,0,0,0,1,0.0684517382854675,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_2766,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,0,0,1,0.0712589073634204,0.1994169725761174,0,5.258291029210587,NEW / GENUINE
u_550,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,1,1,1,1,0.0712589073634204,0.201576333405312,0,3.2831628240823822,NEW / GENUINE
u_7267,0,0,1,0,0,0,0,1,0.875,1,0,1,0,0,0,3,2,1,1,1,0.0684517382854675,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_4447,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,1,1,1,0.071798747570719,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_1104,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,1,1,1,0.0736342042755344,0.1994169725761174,0,2.975470516390074,NEW / GENUINE
u_7266,1,0,2,0,0,1,0,2,1.0,0,0,1,0,0,0,5,3,1,1,1,0.0684517382854675,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_2290,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,2,2,1,0.071798747570719,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_820,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,0,1,0,2,2,1,0.0684517382854675,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_6118,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,2,2,1,0.0730943640682358,0.2020082055711509,0,0.3076923076923077,NEW / GENUINE
u_7268,2,1,3,0,0,2,0,3,0.952,0,1,1,1,0,0,6,3,3,3,1,0.0684517382854675,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_3646,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,3,3,1,0.0684517382854675,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_845,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,3,3,1,0.0750377888145109,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_5835,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,4,4,1,0.0750377888145109,0.1976894839127618,0,3.9383020111442355,NEW / GENUINE
u_616,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,4,4,1,0.0681278341610883,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_4149,0,0,0,0,0,0,0,0,0.818,0,1,0,0,0,0,1,0,5,5,1,0.0739581083999136,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_2402,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,6,6,0,0.0681278341610883,0.201576333405312,0,3.845035733781378,NEW / GENUINE
u_4605,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,6,6,0,0.0643489527099978,0.201576333405312,0,3.980420349165993,NEW / GENUINE
u_2989,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,6,6,0,0.0755776290218095,0.1976894839127618,0,4.513932054851613,NEW / GENUINE
u_1694,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,0,1,0,6,6,0,0.071798747570719,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_808,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,6,6,0,0.0681278341610883,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_793,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,7,7,0,0.071798747570719,0.2020082055711509,0,2.975470516390074,NEW / GENUINE
u_4281,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,7,7,0,0.0739581083999136,0.201576333405312,0,2.8700199565693163,NEW / GENUINE
u_4454,0,0,0,0,0,0,0,0,0.875,0,1,0,0,0,0,1,1,7,7,0,0.0684517382854675,0.1993090045346577,0,6.008291029210587,SUSPICIOUS
u_106,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,7,7,0,0.071798747570719,0.2020082055711509,0,2.5569584929930507,NEW / GENUINE
u_6035,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,7,7,0,0.0709350032390412,0.201576333405312,0,1.7113501532371809,NEW / GENUINE
u_2790,0,0,0,0,0,0,0,0,0.737,0,0,1,0,1,1,1,0,8,8,0,0.071798747570719,0.1993090045346577,0,3.383497272242917,NEW / GENUINE
u_442,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,0,1,0,8,8,0,0.0712589073634204,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_2939,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,10,10,0,0.0730943640682358,0.1994169725761174,0,3.845035733781378,NEW / GENUINE
u_6209,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,10,10,0,0.0736342042755344,0.1993090045346577,0,1.661601903251388,NEW / GENUINE
u_4767,0,0,0,0,0,0,0,0,0.9,0,0,1,0,0,0,1,1,10,10,0,0.0723385877780177,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_691,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,11,11,0,0.0709350032390412,0.201576333405312,0,1.661601903251388,NEW / GENUINE
u_2661,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,11,11,0,0.0736342042755344,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_3741,0,0,0,0,0,0,0,0,0.667,0,1,1,0,0,0,1,0,11,11,0,0.0674800259123299,0.2020082055711509,0,4.777521798441356,NEW / GENUINE
u_8416,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,11,11,0,0.0755776290218095,0.1976894839127618,1,5.436862457782015,NEW / GENUINE
u_8417,0,0,1,1,1,0,1,1,0.842,0,1,1,1,0,0,3,2,11,11,0,0.0755776290218095,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_2144,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,13,13,0,0.071798747570719,0.201576333405312,0,1.661601903251388,NEW / GENUINE
u_197,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,13,13,0,0.0730943640682358,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_1034,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,0,1,0,13,13,0,0.0712589073634204,0.1976894839127618,0,3.7639320548516126,NEW / GENUINE
u_7738,0,0,0,0,0,0,0,0,0.762,1,0,1,0,0,0,1,0,14,14,0,0.0755776290218095,0.2020082055711509,1,97.62208363261756,REPEAT / LIKELY ABUSE
u_6345,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,14,14,0,0.0712589073634204,0.1993090045346577,0,4.447187873879306,NEW / GENUINE
u_7739,1,0,1,0,0,1,0,1,0.762,0,0,1,1,0,0,3,2,14,14,0,0.0755776290218095,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_3223,0,0,0,0,0,0,0,0,0.727,0,1,1,0,0,0,1,0,15,15,0,0.0643489527099978,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_2169,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,15,15,0,0.0750377888145109,0.1976894839127618,0,3.942503483423041,NEW / GENUINE
u_7740,2,0,2,0,0,2,0,2,0.762,0,1,0,0,0,0,4,2,15,15,0,0.0755776290218095,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_2023,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,16,16,0,0.0736342042755344,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_6617,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,0,1,0,16,16,0,0.0674800259123299,0.1993090045346577,1,5.258291029210587,NEW / GENUINE
u_4902,0,0,0,0,0,0,0,0,0.833,0,0,1,0,0,0,1,0,16,16,0,0.0750377888145109,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_6618,1,1,1,0,0,1,0,1,0.875,0,1,1,0,0,0,3,3,16,16,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5886,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,16,16,0,0.0730943640682358,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_4443,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,17,17,0,0.0681278341610883,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_3836,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,17,17,0,0.0755776290218095,0.201576333405312,0,0.3076923076923077,NEW / GENUINE
u_6620,0,2,2,0,0,0,0,2,0.769,1,0,0,0,0,0,4,1,18,18,0,0.0674800259123299,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6619,2,3,3,0,0,2,0,3,0.875,0,1,0,0,1,1,6,3,18,18,0,0.0712589073634204,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1603,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,18,18,0,0.0681278341610883,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_6248,0,0,0,0,0,0,0,0,0.75,0,0,1,0,0,0,1,0,20,20,0,0.0674800259123299,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_6621,3,4,4,1,0,3,1,4,0.769,0,1,1,0,1,1,7,3,20,20,0,0.0739581083999136,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8697,0,0,0,0,0,0,0,0,0.692,1,0,0,0,0,0,1,0,20,20,0,0.0750377888145109,0.1993090045346577,1,99.04404723040517,REPEAT / LIKELY ABUSE
u_8698,0,1,1,0,0,0,0,1,0.8,1,0,1,0,0,0,3,1,20,20,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_3804,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,21,21,0,0.0723385877780177,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_5518,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,21,21,0,0.071798747570719,0.1976894839127618,0,4.642137183056741,NEW / GENUINE
u_8699,0,2,2,0,0,0,0,2,0.818,1,0,0,0,0,0,5,1,21,21,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_4164,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1,1,21,21,0,0.0643489527099978,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_1116,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,21,21,0,0.0739581083999136,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_165,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,21,21,0,0.0739581083999136,0.1994169725761174,0,4.642137183056741,NEW / GENUINE
u_8700,0,3,3,1,1,0,1,3,0.818,0,1,1,1,0,0,7,2,21,21,0,0.0739581083999136,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_4360,0,0,0,0,0,0,0,0,0.818,0,0,1,0,0,0,1,0,21,21,0,0.0739581083999136,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_7903,0,0,0,0,0,0,0,0,0.7,0,1,1,0,0,0,1,0,21,21,0,0.0681278341610883,0.1976894839127618,1,6.196469280576156,SUSPICIOUS
u_2137,0,0,0,0,0,0,0,0,0.786,0,1,0,0,0,0,1,0,22,22,0,0.0755776290218095,0.1976894839127618,0,4.85986150493726,NEW / GENUINE
u_7904,0,1,1,0,0,0,0,1,1.0,0,1,1,0,0,0,3,2,22,22,0,0.0681278341610883,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_7905,0,0,2,1,0,0,1,2,1.0,1,0,1,1,0,0,5,3,22,22,0,0.0643489527099978,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_1295,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,23,23,0,0.0643489527099978,0.2020082055711509,0,4.315983336902894,NEW / GENUINE
u_922,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,23,23,0,0.0674800259123299,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_6055,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,23,23,0,0.0681278341610883,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_3142,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,0,0,1,0.0712589073634204,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_645,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,0,0,1,0.0739581083999136,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_4330,0,0,0,0,0,0,0,0,0.818,0,1,1,0,0,0,1,0,0,0,1,0.0739581083999136,0.1993090045346577,0,3.4185474394669972,NEW / GENUINE
u_1928,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,0,1,0,1,1,1,0.0709350032390412,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_9049,0,0,0,0,0,0,0,0,0.75,0,1,1,0,1,1,1,0,1,1,1,0.0739581083999136,0.201576333405312,1,2.5139320548516126,NEW / GENUINE
u_9050,1,1,1,1,0,1,1,1,0.941,0,1,1,0,0,0,3,4,2,2,1,0.0755776290218095,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_148,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,2,2,1,0.0755776290218095,0.201576333405312,0,2.5139320548516126,NEW / GENUINE
u_1810,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,3,3,1,0.0712589073634204,0.1976894839127618,0,1.9692942109436957,NEW / GENUINE
u_3004,0,0,0,0,0,0,0,0,0.783,0,1,1,0,0,0,1,0,5,5,1,0.071798747570719,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_7865,0,0,0,0,0,0,0,0,0.7,1,0,0,0,0,0,1,0,5,5,1,0.0739581083999136,0.1993090045346577,1,99.21050036324424,REPEAT / LIKELY ABUSE
u_4541,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,1,1,5,5,1,0.0755776290218095,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_7868,1,0,1,0,0,1,0,1,0.8,0,1,0,0,0,0,3,2,5,5,1,0.0739581083999136,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_7869,2,1,2,0,0,2,0,2,1.0,0,1,1,0,1,1,4,3,6,6,0,0.0750377888145109,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_7866,3,2,3,0,0,3,0,3,1.0,1,0,0,0,0,0,5,3,6,6,0,0.0739581083999136,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5615,0,0,0,0,0,0,0,0,0.957,0,1,1,0,0,0,1,1,6,6,0,0.0712589073634204,0.201576333405312,0,3.770681308361256,NEW / GENUINE
u_7867,4,3,4,1,0,4,1,4,1.0,1,0,1,0,1,1,6,4,7,7,0,0.0730943640682358,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_869,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,8,8,0,0.0709350032390412,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_8345,0,0,0,0,0,0,0,0,0.727,1,0,1,0,0,0,1,0,8,8,0,0.0739581083999136,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8804,0,0,0,0,0,0,0,0,0.762,0,1,1,1,0,0,1,0,9,9,0,0.0755776290218095,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_831,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,9,9,0,0.0739581083999136,0.1993090045346577,0,2.975470516390074,NEW / GENUINE
u_3951,0,0,0,0,0,0,0,0,0.7,0,1,1,0,0,0,1,0,9,9,0,0.0755776290218095,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_8347,1,0,1,1,0,1,1,1,0.957,0,1,1,1,0,0,3,4,10,10,0,0.0739581083999136,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_8346,2,1,2,2,1,2,2,2,0.75,0,0,1,1,0,0,3,3,10,10,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_8805,0,0,1,0,0,0,0,1,0.957,0,1,1,1,0,0,3,2,10,10,0,0.0755776290218095,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_8808,1,0,2,1,1,1,1,2,1.0,0,1,1,1,0,0,5,4,10,10,0,0.0755776290218095,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_5163,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,11,11,0,0.0730943640682358,0.1976894839127618,0,4.504376393122038,NEW / GENUINE
u_8806,0,0,3,0,0,0,0,3,1.0,1,0,0,0,0,0,5,2,11,11,0,0.0755776290218095,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_5400,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,11,11,0,0.0709350032390412,0.1994169725761174,0,3.5422158866110562,NEW / GENUINE
